,name
211,openat
212,stat
213,openat
214,stat
215,openat
216,stat
217,openat
218,read
219,fstat
220,mmap2
221,mmap2
222,mprotect
223,mmap2
224,mmap2
225,close
226,openat
227,read
228,fstat
229,mmap2
230,mprotect
231,mmap2
232,mmap2
233,close
234,mmap2
235,arch_prctl
236,mprotect
237,mprotect
238,mprotect
239,mprotect
240,getuid
241,brk
242,brk
243,getpid
244,rt_sigaction
245,rt_sigaction
246,getppid
247,uname
248,stat
249,stat
250,rt_sigaction
251,rt_sigaction
252,rt_sigaction
253,stat
254,pipe
255,clone
256,close
257,stat
258,stat
259,stat
260,pipe
261,clone
262,close
263,close
264,clone
265,close
266,rt_sigaction
267,close
268,dup2
269,close
270,openat
271,fcntl
272,rt_sigaction
273,close
274,dup2
275,close
276,dup2
277,close
278,openat
279,fcntl
280,dup2
281,close
282,execve
283,rt_sigaction
284,dup2
285,close
286,wait4
287,dup2
288,close
289,execve
290,brk
291,access
292,brk
293,access
294,openat
295,openat
296,openat
297,stat
298,openat
299,stat
300,openat
301,stat
302,openat
303,stat
304,openat
305,stat
306,openat
307,stat
308,openat
309,openat
310,stat
311,openat
312,stat
313,openat
314,stat
315,openat
316,stat
317,openat
318,stat
319,openat
320,stat
321,openat
322,stat
323,openat
324,read
325,stat
326,openat
327,read
328,fstat
329,mmap2
330,mmap2
331,mprotect
332,mmap2
333,mmap2
334,close
335,fstat
336,mmap2
337,mmap2
338,mprotect
339,mmap2
340,mmap2
341,close
342,openat
343,read
344,fstat
345,openat
346,read
347,fstat
348,mmap2
349,mprotect
350,mmap2
351,mmap2
352,close
353,mmap2
354,mmap2
355,mprotect
356,mmap2
357,mmap2
358,close
359,mmap2
360,arch_prctl
361,arch_prctl
362,mprotect
363,mprotect
364,mprotect
365,mprotect
366,mprotect
367,mprotect
368,mprotect
369,mprotect
370,getuid
371,brk
372,brk
373,ioctl
374,getuid
375,brk
376,brk
377,fstat
378,openat
379,fstat
380,getdents
381,openat
382,read
383,close
384,openat
385,read
386,close
387,openat
388,read
389,close
390,openat
391,read
392,close
393,openat
394,read
395,close
396,openat
397,read
398,close
399,openat
400,read
401,close
402,openat
403,read
404,close
405,openat
406,read
407,close
408,openat
409,read
410,close
411,openat
412,read
413,close
414,openat
415,read
416,close
417,openat
418,read
419,close
420,openat
421,read
422,close
423,openat
424,read
425,close
426,openat
427,read
428,close
429,openat
430,read
431,close
432,openat
433,read
434,close
435,openat
436,read
437,close
438,openat
439,read
440,close
441,openat
442,read
443,close
444,openat
445,read
446,close
447,openat
448,read
449,close
450,openat
451,read
452,close
453,openat
454,read
455,close
456,openat
457,read
458,close
459,openat
460,read
461,close
462,openat
463,read
464,close
465,openat
466,read
467,close
468,openat
469,read
470,close
471,openat
472,read
473,close
474,openat
475,read
476,close
477,openat
478,read
479,close
480,openat
481,read
482,close
483,openat
484,read
485,close
486,openat
487,read
488,close
489,openat
490,read
491,close
492,openat
493,read
494,close
495,openat
496,read
497,close
498,openat
499,read
500,close
501,openat
502,read
503,close
504,openat
505,read
506,close
507,openat
508,read
509,close
510,openat
511,read
512,close
513,openat
514,read
515,close
516,openat
517,read
518,close
519,openat
520,read
521,close
522,getdents
523,close
524,write
525,read
526,read
527,exit_group
528,read
529,close
530,exit_group
531,poll
532,read
533,exit_group
534,wait4
535,rt_sigreturn
536,wait4
537,rt_sigreturn
538,wait4
539,rt_sigreturn
540,exit_group
541,wait4
542,rt_sigaction
543,rt_sigaction
544,rt_sigprocmask
545,rt_sigaction
546,rt_sigaction
547,rt_sigprocmask
548,pipe2
549,rt_sigprocmask
550,clone
551,close
552,read
553,close
554,rt_sigprocmask
555,execve
556,brk
557,access
558,openat
559,openat
560,stat
561,openat
562,stat
563,openat
564,stat
565,openat
566,stat
567,openat
568,stat
569,openat
570,stat
571,openat
572,stat
573,openat
574,read
575,fstat
576,mmap2
577,mmap2
578,mprotect
579,mmap2
580,mmap2
581,close
582,openat
583,read
584,fstat
585,mmap2
586,mprotect
587,mmap2
588,mmap2
589,close
590,mmap2
591,arch_prctl
592,mprotect
593,mprotect
594,mprotect
595,mprotect
596,getuid
597,brk
598,brk
599,getpid
600,rt_sigaction
601,rt_sigaction
602,getppid
603,uname
604,stat
605,stat
606,rt_sigaction
607,rt_sigaction
608,rt_sigaction
609,pipe
610,clone
611,close
612,rt_sigaction
613,close
614,dup2
615,close
616,openat
617,fcntl
618,dup2
619,close
620,stat
621,stat
622,stat
623,execve
624,brk
625,access
626,openat
627,openat
628,stat
629,openat
630,stat
631,openat
632,stat
633,openat
634,stat
635,openat
636,stat
637,openat
638,stat
639,openat
640,stat
641,openat
642,read
643,fstat
644,mmap2
645,mmap2
646,mprotect
647,mmap2
648,mmap2
649,close
650,openat
651,read
652,fstat
653,mmap2
654,mprotect
655,mmap2
656,mmap2
657,close
658,mmap2
659,arch_prctl
660,mprotect
661,mprotect
662,mprotect
663,mprotect
664,getuid
665,getegid
666,getgid
667,geteuid
668,getuid
669,brk
670,brk
671,socket
672,connect
673,close
674,socket
675,connect
676,close
677,openat
678,fstat
679,read
680,read
681,close
682,openat
683,read
684,fstat
685,mmap2
686,mprotect
687,mmap2
688,mmap2
689,close
690,mprotect
691,openat
692,lseek
693,fstat
694,read
695,close
696,fstat
697,write
698,read
699,exit_group
700,read
701,close
702,wait4
703,rt_sigreturn
704,wait4
705,stat
706,pipe
707,clone
708,close
709,stat
710,pipe
711,clone
712,close
713,close
714,pipe
715,clone
716,close
717,close
718,pipe
719,clone
720,close
721,close
722,stat
723,stat
724,stat
725,pipe
726,clone
727,close
728,rt_sigaction
729,close
730,dup2
731,close
732,openat
733,fcntl
734,dup2
735,close
736,execve
737,rt_sigaction
738,close
739,dup2
740,close
741,dup2
742,close
743,openat
744,fcntl
745,dup2
746,close
747,execve
748,rt_sigaction
749,close
750,dup2
751,close
752,dup2
753,close
754,openat
755,fcntl
756,dup2
757,close
758,execve
759,rt_sigaction
760,close
761,dup2
762,close
763,dup2
764,close
765,openat
766,fcntl
767,dup2
768,close
769,execve
770,rt_sigaction
771,close
772,dup2
773,close
774,dup2
775,close
776,openat
777,fcntl
778,dup2
779,close
780,execve
781,close
782,clone
783,close
784,brk
785,brk
786,access
787,openat
788,openat
789,stat
790,rt_sigaction
791,dup2
792,close
793,wait4
794,brk
795,brk
796,access
797,openat
798,access
799,openat
800,openat
801,stat
802,openat
803,stat
804,openat
805,stat
806,openat
807,stat
808,openat
809,stat
810,openat
811,brk
812,access
813,access
814,openat
815,openat
816,stat
817,openat
818,stat
819,openat
820,stat
821,openat
822,stat
823,openat
824,stat
825,openat
826,stat
827,openat
828,stat
829,openat
830,stat
831,openat
832,stat
833,openat
834,stat
835,openat
836,stat
837,openat
838,openat
839,stat
840,openat
841,stat
842,openat
843,stat
844,openat
845,stat
846,openat
847,stat
848,openat
849,stat
850,openat
851,read
852,fstat
853,stat
854,openat
855,stat
856,openat
857,read
858,fstat
859,mmap2
860,mmap2
861,openat
862,openat
863,stat
864,openat
865,stat
866,openat
867,stat
868,openat
869,stat
870,openat
871,stat
872,openat
873,stat
874,openat
875,stat
876,openat
877,stat
878,openat
879,stat
880,openat
881,stat
882,openat
883,read
884,fstat
885,mmap2
886,mmap2
887,mprotect
888,read
889,fstat
890,mmap2
891,mmap2
892,mprotect
893,mmap2
894,mmap2
895,close
896,openat
897,mprotect
898,mmap2
899,mmap2
900,close
901,openat
902,read
903,fstat
904,mmap2
905,mprotect
906,mmap2
907,mmap2
908,close
909,mmap2
910,mmap2
911,mprotect
912,mmap2
913,mmap2
914,close
915,openat
916,read
917,fstat
918,mmap2
919,mprotect
920,openat
921,read
922,fstat
923,mmap2
924,mmap2
925,mprotect
926,mmap2
927,mmap2
928,close
929,mmap2
930,mmap2
931,close
932,openat
933,read
934,fstat
935,mmap2
936,mprotect
937,mmap2
938,mmap2
939,close
940,read
941,fstat
942,mmap2
943,mprotect
944,mmap2
945,mmap2
946,close
947,mmap2
948,arch_prctl
949,mmap2
950,arch_prctl
951,mmap2
952,mmap2
953,close
954,mmap2
955,arch_prctl
956,openat
957,read
958,fstat
959,mmap2
960,mprotect
961,mmap2
962,mmap2
963,close
964,mmap2
965,arch_prctl
966,mprotect
967,mprotect
968,mprotect
969,mprotect
970,mprotect
971,mprotect
972,mprotect
973,mprotect
974,getuid
975,mprotect
976,mprotect
977,mprotect
978,mprotect
979,getuid
980,mmap2
981,arch_prctl
982,mprotect
983,mprotect
984,mprotect
985,mprotect
986,mprotect
987,getuid
988,getuid
989,brk
990,brk
991,fstat
992,brk
993,brk
994,ioctl
995,fstat
996,openat
997,fstat
998,mprotect
999,mprotect
1000,mprotect
1001,getuid
1002,brk
1003,brk
1004,fstat
1005,brk
1006,brk
1007,fstat
1008,brk
1009,brk
1010,getdents
1011,stat
1012,openat
1013,read
1014,close
1015,socket
1016,connect
1017,close
1018,socket
1019,connect
1020,close
1021,openat
1022,fstat
1023,read
1024,read
1025,close
1026,openat
1027,read
1028,fstat
1029,mmap2
1030,mprotect
1031,mmap2
1032,mmap2
1033,close
1034,mprotect
1035,openat
1036,lseek
1037,fstat
1038,read
1039,close
1040,openat
1041,read
1042,read
1043,close
1044,stat
1045,openat
1046,read
1047,close
1048,openat
1049,read
1050,close
1051,stat
1052,openat
1053,read
1054,close
1055,openat
1056,read
1057,close
1058,stat
1059,openat
1060,read
1061,close
1062,openat
1063,read
1064,close
1065,stat
1066,openat
1067,read
1068,close
1069,openat
1070,read
1071,close
1072,stat
1073,openat
1074,read
1075,close
1076,openat
1077,read
1078,close
1079,stat
1080,openat
1081,read
1082,close
1083,openat
1084,read
1085,close
1086,stat
1087,openat
1088,read
1089,close
1090,openat
1091,read
1092,close
1093,stat
1094,openat
1095,read
1096,close
1097,openat
1098,read
1099,close
1100,stat
1101,openat
1102,read
1103,close
1104,openat
1105,read
1106,close
1107,stat
1108,openat
1109,read
1110,close
1111,openat
1112,read
1113,close
1114,stat
1115,openat
1116,read
1117,close
1118,openat
1119,read
1120,close
1121,stat
1122,openat
1123,read
1124,close
1125,openat
1126,read
1127,close
1128,stat
1129,openat
1130,read
1131,close
1132,openat
1133,read
1134,close
1135,stat
1136,openat
1137,read
1138,close
1139,openat
1140,read
1141,close
1142,stat
1143,openat
1144,read
1145,close
1146,openat
1147,read
1148,close
1149,stat
1150,openat
1151,read
1152,close
1153,openat
1154,read
1155,close
1156,stat
1157,openat
1158,read
1159,close
1160,openat
1161,read
1162,close
1163,stat
1164,openat
1165,read
1166,close
1167,openat
1168,read
1169,close
1170,stat
1171,openat
1172,read
1173,close
1174,openat
1175,read
1176,close
1177,stat
1178,openat
1179,read
1180,close
1181,openat
1182,read
1183,close
1184,stat
1185,openat
1186,read
1187,close
1188,openat
1189,read
1190,close
1191,stat
1192,openat
1193,read
1194,close
1195,openat
1196,read
1197,close
1198,stat
1199,openat
1200,read
1201,close
1202,openat
1203,read
1204,close
1205,stat
1206,openat
1207,read
1208,close
1209,openat
1210,read
1211,close
1212,stat
1213,openat
1214,read
1215,close
1216,openat
1217,read
1218,close
1219,stat
1220,openat
1221,read
1222,close
1223,openat
1224,read
1225,close
1226,stat
1227,openat
1228,read
1229,close
1230,openat
1231,read
1232,close
1233,stat
1234,openat
1235,read
1236,close
1237,openat
1238,read
1239,close
1240,stat
1241,openat
1242,read
1243,close
1244,openat
1245,read
1246,close
1247,stat
1248,openat
1249,read
1250,close
1251,openat
1252,read
1253,close
1254,stat
1255,openat
1256,read
1257,close
1258,openat
1259,read
1260,close
1261,stat
1262,openat
1263,read
1264,close
1265,openat
1266,read
1267,close
1268,stat
1269,openat
1270,read
1271,close
1272,openat
1273,read
1274,read
1275,close
1276,stat
1277,openat
1278,read
1279,close
1280,openat
1281,read
1282,read
1283,close
1284,stat
1285,openat
1286,read
1287,close
1288,openat
1289,read
1290,read
1291,close
1292,stat
1293,openat
1294,read
1295,close
1296,openat
1297,read
1298,read
1299,close
1300,stat
1301,openat
1302,read
1303,close
1304,openat
1305,read
1306,read
1307,close
1308,stat
1309,openat
1310,read
1311,close
1312,openat
1313,read
1314,read
1315,close
1316,stat
1317,openat
1318,read
1319,close
1320,openat
1321,read
1322,read
1323,close
1324,stat
1325,openat
1326,read
1327,close
1328,openat
1329,read
1330,read
1331,close
1332,stat
1333,openat
1334,read
1335,close
1336,openat
1337,read
1338,read
1339,close
1340,stat
1341,openat
1342,read
1343,close
1344,openat
1345,read
1346,read
1347,close
1348,stat
1349,openat
1350,read
1351,close
1352,openat
1353,read
1354,read
1355,close
1356,stat
1357,openat
1358,read
1359,close
1360,openat
1361,read
1362,read
1363,close
1364,stat
1365,openat
1366,read
1367,close
1368,openat
1369,read
1370,read
1371,close
1372,stat
1373,openat
1374,read
1375,close
1376,openat
1377,read
1378,read
1379,close
1380,stat
1381,openat
1382,read
1383,close
1384,openat
1385,read
1386,read
1387,close
1388,stat
1389,openat
1390,read
1391,close
1392,openat
1393,read
1394,read
1395,close
1396,stat
1397,openat
1398,read
1399,close
1400,openat
1401,read
1402,read
1403,close
1404,getdents
1405,close
1406,write
1407,read
1408,fstat
1409,exit_group
1410,wait4
1411,rt_sigreturn
1412,read
1413,write
1414,read
1415,exit_group
1416,wait4
1417,rt_sigreturn
1418,fstat
1419,read
1420,write
1421,read
1422,fstat
1423,exit_group
1424,wait4
1425,rt_sigreturn
1426,read
1427,write
1428,read
1429,fstat
1430,write
1431,poll
1432,read
1433,poll
1434,read
1435,poll
1436,read
1437,poll
1438,read
1439,poll
1440,read
1441,openat
1442,fcntl
1443,dup2
1444,close
1445,wait4
1446,getpid
1447,write
1448,dup2
1449,close
1450,write
1451,write
1452,write
1453,write
1454,write
1455,write
1456,write
1457,write
1458,write
1459,write
1460,write
1461,write
1462,write
1463,write
1464,write
1465,exit_group
1466,wait4
1467,rt_sigreturn
1468,wait4
1469,poll
1470,read
1471,poll
1472,read
1473,poll
1474,read
1475,poll
1476,write
1477,read
1478,write
1479,write
1480,write
1481,write
1482,write
1483,write
1484,write
1485,write
1486,write
1487,write
1488,write
1489,write
1490,write
1491,read
1492,poll
1493,read
1494,openat
1495,fcntl
1496,dup2
1497,close
1498,wait4
1499,getpid
1500,write
1501,dup2
1502,close
1503,wait4
1504,poll
1505,read
1506,poll
1507,write
1508,write
1509,write
1510,read
1511,write
1512,write
1513,write
1514,write
1515,write
1516,write
1517,read
1518,write
1519,read
1520,read
1521,poll
1522,read
1523,poll
1524,read
1525,poll
1526,read
1527,openat
1528,fcntl
1529,dup2
1530,close
1531,wait4
1532,getpid
1533,write
1534,dup2
1535,close
1536,wait4
1537,poll
1538,close
1539,exit_group
1540,wait4
1541,rt_sigreturn
1542,read
1543,poll
1544,read
1545,poll
1546,read
1547,poll
1548,read
1549,poll
1550,read
1551,openat
1552,fcntl
1553,dup2
1554,close
1555,wait4
1556,getpid
1557,write
1558,dup2
1559,close
1560,wait4
1561,poll
1562,read
1563,poll
1564,read
1565,poll
1566,read
1567,poll
1568,read
1569,poll
1570,read
1571,openat
1572,fcntl
1573,dup2
1574,close
1575,wait4
1576,getpid
1577,write
1578,dup2
1579,close
1580,wait4
1581,poll
1582,read
1583,poll
1584,read
1585,poll
1586,read
1587,poll
1588,read
1589,poll
1590,read
1591,openat
1592,fcntl
1593,dup2
1594,close
1595,wait4
1596,getpid
1597,write
1598,dup2
1599,close
1600,wait4
1601,poll
1602,read
1603,poll
1604,read
1605,poll
1606,read
1607,poll
1608,read
1609,poll
1610,read
1611,openat
1612,fcntl
1613,dup2
1614,close
1615,wait4
1616,getpid
1617,write
1618,dup2
1619,close
1620,wait4
1621,poll
1622,read
1623,poll
1624,read
1625,poll
1626,read
1627,poll
1628,read
1629,poll
1630,read
1631,openat
1632,fcntl
1633,dup2
1634,close
1635,wait4
1636,getpid
1637,write
1638,dup2
1639,close
1640,wait4
1641,poll
1642,read
1643,poll
1644,read
1645,poll
1646,read
1647,poll
1648,read
1649,poll
1650,read
1651,openat
1652,fcntl
1653,dup2
1654,close
1655,wait4
1656,getpid
1657,write
1658,dup2
1659,close
1660,wait4
1661,poll
1662,read
1663,poll
1664,read
1665,poll
1666,read
1667,poll
1668,read
1669,poll
1670,read
1671,openat
1672,fcntl
1673,dup2
1674,close
1675,wait4
1676,getpid
1677,write
1678,dup2
1679,close
1680,wait4
1681,poll
1682,read
1683,poll
1684,read
1685,poll
1686,read
1687,poll
1688,read
1689,poll
1690,read
1691,openat
1692,fcntl
1693,dup2
1694,close
1695,wait4
1696,getpid
1697,write
1698,dup2
1699,close
1700,wait4
1701,poll
1702,read
1703,poll
1704,read
1705,poll
1706,read
1707,poll
1708,read
1709,poll
1710,read
1711,openat
1712,fcntl
1713,dup2
1714,close
1715,wait4
1716,getpid
1717,write
1718,dup2
1719,close
1720,wait4
1721,poll
1722,read
1723,poll
1724,read
1725,poll
1726,read
1727,poll
1728,read
1729,poll
1730,read
1731,openat
1732,fcntl
1733,dup2
1734,close
1735,wait4
1736,getpid
1737,write
1738,dup2
1739,close
1740,wait4
1741,poll
1742,read
1743,poll
1744,read
1745,poll
1746,read
1747,poll
1748,read
1749,poll
1750,read
1751,openat
1752,fcntl
1753,dup2
1754,close
1755,wait4
1756,getpid
1757,write
1758,dup2
1759,close
1760,wait4
1761,poll
1762,read
1763,poll
1764,read
1765,poll
1766,read
1767,poll
1768,read
1769,poll
1770,read
1771,openat
1772,fcntl
1773,dup2
1774,close
1775,wait4
1776,getpid
1777,write
1778,dup2
1779,close
1780,wait4
1781,poll
1782,read
1783,poll
1784,read
1785,poll
1786,read
1787,poll
1788,read
1789,poll
1790,read
1791,openat
1792,fcntl
1793,dup2
1794,close
1795,wait4
1796,getpid
1797,write
1798,dup2
1799,close
1800,wait4
1801,poll
1802,read
1803,poll
1804,read
1805,poll
1806,read
1807,poll
1808,read
1809,poll
1810,read
1811,openat
1812,fcntl
1813,dup2
1814,close
1815,wait4
1816,getpid
1817,write
1818,dup2
1819,close
1820,wait4
1821,poll
1822,read
1823,poll
1824,read
1825,poll
1826,read
1827,poll
1828,read
1829,poll
1830,read
1831,openat
1832,fcntl
1833,dup2
1834,close
1835,wait4
1836,getpid
1837,write
1838,dup2
1839,close
1840,wait4
1841,poll
1842,read
1843,poll
1844,read
1845,poll
1846,read
1847,poll
1848,read
1849,poll
1850,read
1851,openat
1852,fcntl
1853,dup2
1854,close
1855,wait4
1856,getpid
1857,write
1858,dup2
1859,close
1860,wait4
1861,poll
1862,read
1863,poll
1864,read
1865,poll
1866,read
1867,poll
1868,read
1869,poll
1870,read
1871,openat
1872,fcntl
1873,dup2
1874,close
1875,wait4
1876,getpid
1877,write
1878,dup2
1879,close
1880,wait4
1881,poll
1882,read
1883,poll
1884,read
1885,poll
1886,read
1887,poll
1888,read
1889,poll
1890,read
1891,openat
1892,fcntl
1893,dup2
1894,close
1895,wait4
1896,getpid
1897,write
1898,dup2
1899,close
1900,wait4
1901,poll
1902,read
1903,poll
1904,read
1905,poll
1906,read
1907,poll
1908,read
1909,poll
1910,read
1911,openat
1912,fcntl
1913,dup2
1914,close
1915,wait4
1916,getpid
1917,write
1918,dup2
1919,close
1920,wait4
1921,poll
1922,read
1923,poll
1924,read
1925,poll
1926,read
1927,poll
1928,read
1929,poll
1930,read
1931,openat
1932,fcntl
1933,dup2
1934,close
1935,wait4
1936,getpid
1937,write
1938,dup2
1939,close
1940,wait4
1941,poll
1942,read
1943,poll
1944,read
1945,poll
1946,read
1947,poll
1948,read
1949,poll
1950,read
1951,openat
1952,fcntl
1953,dup2
1954,close
1955,wait4
1956,getpid
1957,write
1958,dup2
1959,close
1960,wait4
1961,poll
1962,read
1963,poll
1964,read
1965,poll
1966,read
1967,poll
1968,read
1969,poll
1970,read
1971,openat
1972,fcntl
1973,dup2
1974,close
1975,wait4
1976,getpid
1977,write
1978,dup2
1979,close
1980,wait4
1981,poll
1982,read
1983,poll
1984,read
1985,poll
1986,read
1987,poll
1988,read
1989,poll
1990,read
1991,openat
1992,fcntl
1993,dup2
1994,close
1995,wait4
1996,getpid
1997,write
1998,dup2
1999,close
2000,wait4
2001,poll
2002,read
2003,poll
2004,read
2005,poll
2006,read
2007,poll
2008,read
2009,poll
2010,read
2011,openat
2012,fcntl
2013,dup2
2014,close
2015,wait4
2016,getpid
2017,write
2018,dup2
2019,close
2020,wait4
2021,poll
2022,read
2023,poll
2024,read
2025,poll
2026,read
2027,poll
2028,read
2029,poll
2030,read
2031,openat
2032,fcntl
2033,dup2
2034,close
2035,wait4
2036,getpid
2037,write
2038,dup2
2039,close
2040,wait4
2041,poll
2042,read
2043,poll
2044,read
2045,poll
2046,read
2047,poll
2048,read
2049,poll
2050,read
2051,openat
2052,fcntl
2053,dup2
2054,close
2055,wait4
2056,getpid
2057,write
2058,dup2
2059,close
2060,wait4
2061,poll
2062,read
2063,poll
2064,read
2065,poll
2066,read
2067,poll
2068,read
2069,poll
2070,read
2071,openat
2072,fcntl
2073,dup2
2074,close
2075,wait4
2076,getpid
2077,write
2078,dup2
2079,close
2080,wait4
2081,poll
2082,read
2083,poll
2084,read
2085,poll
2086,read
2087,poll
2088,read
2089,poll
2090,read
2091,openat
2092,fcntl
2093,dup2
2094,close
2095,wait4
2096,getpid
2097,write
2098,dup2
2099,close
2100,wait4
2101,poll
2102,read
2103,poll
2104,read
2105,poll
2106,read
2107,poll
2108,read
2109,poll
2110,read
2111,openat
2112,fcntl
2113,dup2
2114,close
2115,wait4
2116,getpid
2117,write
2118,dup2
2119,close
2120,wait4
2121,poll
2122,read
2123,poll
2124,read
2125,poll
2126,read
2127,poll
2128,read
2129,poll
2130,read
2131,openat
2132,fcntl
2133,dup2
2134,close
2135,wait4
2136,getpid
2137,write
2138,dup2
2139,close
2140,wait4
2141,poll
2142,read
2143,poll
2144,read
2145,poll
2146,read
2147,poll
2148,read
2149,poll
2150,read
2151,openat
2152,fcntl
2153,dup2
2154,close
2155,wait4
2156,getpid
2157,write
2158,dup2
2159,close
2160,wait4
2161,poll
2162,read
2163,poll
2164,read
2165,poll
2166,read
2167,poll
2168,read
2169,poll
2170,read
2171,openat
2172,fcntl
2173,dup2
2174,close
2175,wait4
2176,getpid
2177,write
2178,dup2
2179,close
2180,wait4
2181,poll
2182,read
2183,poll
2184,read
2185,poll
2186,read
2187,poll
2188,read
2189,poll
2190,read
2191,openat
2192,fcntl
2193,dup2
2194,close
2195,wait4
2196,getpid
2197,write
2198,dup2
2199,close
2200,wait4
2201,poll
2202,read
2203,poll
2204,read
2205,poll
2206,read
2207,poll
2208,read
2209,poll
2210,read
2211,openat
2212,fcntl
2213,dup2
2214,close
2215,wait4
2216,getpid
2217,write
2218,dup2
2219,close
2220,wait4
2221,poll
2222,read
2223,poll
2224,read
2225,poll
2226,read
2227,poll
2228,read
2229,poll
2230,read
2231,openat
2232,fcntl
2233,dup2
2234,close
2235,wait4
2236,getpid
2237,write
2238,dup2
2239,close
2240,wait4
2241,poll
2242,read
2243,poll
2244,read
2245,poll
2246,read
2247,poll
2248,read
2249,poll
2250,read
2251,openat
2252,fcntl
2253,dup2
2254,close
2255,wait4
2256,getpid
2257,write
2258,dup2
2259,close
2260,wait4
2261,poll
2262,read
2263,poll
2264,read
2265,poll
2266,read
2267,poll
2268,read
2269,poll
2270,read
2271,openat
2272,fcntl
2273,dup2
2274,close
2275,wait4
2276,getpid
2277,write
2278,dup2
2279,close
2280,wait4
2281,poll
2282,read
2283,exit_group
2284,wait4
2285,rt_sigreturn
2286,exit_group
2287,wait4
2288,rt_sigaction
2289,rt_sigaction
2290,rt_sigprocmask
2291,rt_sigaction
2292,rt_sigaction
2293,rt_sigprocmask
2294,pipe2
2295,rt_sigprocmask
2296,clone
2297,close
2298,read
2299,close
2300,rt_sigprocmask
2301,execve
2302,brk
2303,access
2304,openat
2305,openat
2306,stat
2307,openat
2308,stat
2309,openat
2310,stat
2311,openat
2312,stat
2313,openat
2314,stat
2315,openat
2316,stat
2317,openat
2318,stat
2319,openat
2320,read
2321,fstat
2322,mmap2
2323,mmap2
2324,mprotect
2325,mmap2
2326,mmap2
2327,close
2328,openat
2329,read
2330,fstat
2331,mmap2
2332,mprotect
2333,mmap2
2334,mmap2
2335,close
2336,mmap2
2337,arch_prctl
2338,mprotect
2339,mprotect
2340,mprotect
2341,mprotect
2342,getuid
2343,brk
2344,brk
2345,getpid
2346,rt_sigaction
2347,rt_sigaction
2348,getppid
2349,uname
2350,stat
2351,stat
2352,rt_sigaction
2353,rt_sigaction
2354,rt_sigaction
2355,pipe
2356,clone
2357,close
2358,rt_sigaction
2359,close
2360,dup2
2361,close
2362,openat
2363,fcntl
2364,dup2
2365,close
2366,wait4
2367,fstat
2368,write
2369,read
2370,dup2
2371,close
2372,exit_group
2373,read
2374,close
2375,wait4
2376,rt_sigreturn
2377,wait4
2378,openat
2379,fcntl
2380,dup2
2381,close
2382,stat
2383,clone
2384,rt_sigaction
2385,execve
2386,brk
2387,access
2388,openat
2389,openat
2390,stat
2391,openat
2392,stat
2393,openat
2394,stat
2395,openat
2396,stat
2397,openat
2398,stat
2399,openat
2400,stat
2401,openat
2402,stat
2403,openat
2404,read
2405,fstat
2406,mmap2
2407,mmap2
2408,mprotect
2409,mmap2
2410,mmap2
2411,close
2412,openat
2413,read
2414,fstat
2415,mmap2
2416,mprotect
2417,mmap2
2418,mmap2
2419,close
2420,mmap2
2421,arch_prctl
2422,mprotect
2423,mprotect
2424,mprotect
2425,mprotect
2426,getuid
2427,lstat
2428,exit_group
2429,wait4
2430,rt_sigreturn
2431,dup2
2432,close
2433,stat
2434,stat
2435,stat
2436,pipe
2437,clone
2438,close
2439,stat
2440,pipe
