,name
1069,mmap2
1070,close
1071,mmap2
1072,arch_prctl
1073,mprotect
1074,mprotect
1075,mprotect
1076,mprotect
1077,getuid
1078,brk
1079,brk
1080,getpid
1081,rt_sigaction
1082,rt_sigaction
1083,getppid
1084,uname
1085,stat
1086,stat
1087,rt_sigaction
1088,rt_sigaction
1089,rt_sigaction
1090,execve
1091,write
1092,write
1093,write
1094,exit_group
1095,wait4
1096,rt_sigaction
1097,rt_sigaction
1098,rt_sigprocmask
1099,rt_sigaction
1100,rt_sigaction
1101,rt_sigprocmask
1102,pipe2
1103,rt_sigprocmask
1104,clone
1105,close
1106,read
1107,close
1108,rt_sigprocmask
1109,execve
1110,brk
1111,access
1112,openat
1113,openat
1114,stat
1115,openat
1116,stat
1117,openat
1118,stat
1119,openat
1120,stat
1121,openat
1122,stat
1123,openat
1124,stat
1125,openat
1126,stat
1127,openat
1128,read
1129,fstat
1130,mmap2
1131,mmap2
1132,mprotect
1133,mmap2
1134,mmap2
1135,close
1136,openat
1137,read
1138,fstat
1139,mmap2
1140,mprotect
1141,mmap2
1142,mmap2
1143,close
1144,mmap2
1145,arch_prctl
1146,mprotect
1147,mprotect
1148,mprotect
1149,mprotect
1150,getuid
1151,brk
1152,brk
1153,getpid
1154,rt_sigaction
1155,rt_sigaction
1156,getppid
1157,uname
1158,stat
1159,stat
1160,rt_sigaction
1161,rt_sigaction
1162,rt_sigaction
1163,execve
1164,write
1165,write
1166,write
1167,exit_group
1168,wait4
1169,rt_sigaction
1170,rt_sigaction
1171,rt_sigprocmask
1172,rt_sigaction
1173,rt_sigaction
1174,rt_sigprocmask
1175,pipe2
1176,rt_sigprocmask
1177,clone
1178,close
1179,read
1180,close
1181,rt_sigprocmask
1182,execve
1183,brk
1184,access
1185,openat
1186,openat
1187,stat
1188,openat
1189,stat
1190,openat
1191,stat
1192,openat
1193,stat
1194,openat
1195,stat
1196,openat
1197,stat
1198,openat
1199,stat
1200,openat
1201,read
1202,fstat
1203,mmap2
1204,mmap2
1205,mprotect
1206,mmap2
1207,mmap2
1208,close
1209,openat
1210,read
1211,fstat
1212,mmap2
1213,mprotect
1214,mmap2
1215,mmap2
1216,close
1217,mmap2
1218,arch_prctl
1219,mprotect
1220,mprotect
1221,mprotect
1222,mprotect
1223,getuid
1224,brk
1225,brk
1226,getpid
1227,rt_sigaction
1228,rt_sigaction
1229,getppid
1230,uname
1231,stat
1232,stat
1233,rt_sigaction
1234,rt_sigaction
1235,rt_sigaction
1236,execve
1237,write
1238,write
1239,write
1240,exit_group
1241,wait4
1242,rt_sigaction
1243,rt_sigaction
1244,rt_sigprocmask
1245,rt_sigaction
1246,rt_sigaction
1247,rt_sigprocmask
1248,pipe2
1249,rt_sigprocmask
1250,clone
1251,close
1252,read
1253,close
1254,rt_sigprocmask
1255,execve
1256,brk
1257,access
1258,openat
1259,openat
1260,stat
1261,openat
1262,stat
1263,openat
1264,stat
1265,openat
1266,stat
1267,openat
1268,stat
1269,openat
1270,stat
1271,openat
1272,stat
1273,openat
1274,read
1275,fstat
1276,mmap2
1277,mmap2
1278,mprotect
1279,mmap2
1280,mmap2
1281,close
1282,openat
1283,read
1284,fstat
1285,mmap2
1286,mprotect
1287,mmap2
1288,mmap2
1289,close
1290,mmap2
1291,arch_prctl
1292,mprotect
1293,mprotect
1294,mprotect
1295,mprotect
1296,getuid
1297,brk
1298,brk
1299,getpid
1300,rt_sigaction
1301,rt_sigaction
1302,getppid
1303,uname
1304,stat
1305,stat
1306,rt_sigaction
1307,rt_sigaction
1308,rt_sigaction
1309,execve
1310,write
1311,write
1312,write
1313,exit_group
1314,wait4
1315,rt_sigaction
1316,rt_sigaction
1317,rt_sigprocmask
1318,rt_sigaction
1319,rt_sigaction
1320,rt_sigprocmask
1321,pipe2
1322,rt_sigprocmask
1323,clone
1324,close
1325,read
1326,close
1327,rt_sigprocmask
1328,execve
1329,brk
1330,access
1331,openat
1332,openat
1333,stat
1334,openat
1335,stat
1336,openat
1337,stat
1338,openat
1339,stat
1340,openat
1341,stat
1342,openat
1343,stat
1344,openat
1345,stat
1346,openat
1347,read
1348,fstat
1349,mmap2
1350,mmap2
1351,mprotect
1352,mmap2
1353,mmap2
1354,close
1355,openat
1356,read
1357,fstat
1358,mmap2
1359,mprotect
1360,mmap2
1361,mmap2
1362,close
1363,mmap2
1364,arch_prctl
1365,mprotect
1366,mprotect
1367,mprotect
1368,mprotect
1369,getuid
1370,brk
1371,brk
1372,getpid
1373,rt_sigaction
1374,rt_sigaction
1375,getppid
1376,uname
1377,stat
1378,stat
1379,rt_sigaction
1380,rt_sigaction
1381,rt_sigaction
1382,execve
1383,write
1384,write
1385,write
1386,exit_group
1387,wait4
1388,rt_sigaction
1389,rt_sigaction
1390,rt_sigprocmask
1391,rt_sigaction
1392,rt_sigaction
1393,rt_sigprocmask
1394,pipe2
1395,rt_sigprocmask
1396,clone
1397,close
1398,read
1399,close
1400,rt_sigprocmask
1401,execve
1402,brk
1403,access
1404,openat
1405,openat
1406,stat
1407,openat
1408,stat
1409,openat
1410,stat
1411,openat
1412,stat
1413,openat
1414,stat
1415,openat
1416,stat
1417,openat
1418,stat
1419,openat
1420,read
1421,fstat
1422,mmap2
1423,mmap2
1424,mprotect
1425,mmap2
1426,mmap2
1427,close
1428,openat
1429,read
1430,fstat
1431,mmap2
1432,mprotect
1433,mmap2
1434,mmap2
1435,close
1436,mmap2
1437,arch_prctl
1438,mprotect
1439,mprotect
1440,mprotect
1441,mprotect
1442,getuid
1443,brk
1444,brk
1445,getpid
1446,rt_sigaction
1447,rt_sigaction
1448,getppid
1449,uname
1450,stat
1451,stat
1452,rt_sigaction
1453,rt_sigaction
1454,rt_sigaction
1455,execve
1456,write
1457,write
1458,write
1459,exit_group
1460,wait4
1461,rt_sigaction
1462,rt_sigaction
1463,rt_sigprocmask
1464,rt_sigaction
1465,rt_sigaction
1466,rt_sigprocmask
1467,pipe2
1468,rt_sigprocmask
1469,clone
1470,close
1471,read
1472,close
1473,rt_sigprocmask
1474,execve
1475,brk
1476,access
1477,openat
1478,openat
1479,stat
1480,openat
1481,stat
1482,openat
1483,stat
1484,openat
1485,stat
1486,openat
1487,stat
1488,openat
1489,stat
1490,openat
1491,stat
1492,openat
1493,read
1494,fstat
1495,mmap2
1496,mmap2
1497,mprotect
1498,mmap2
1499,mmap2
1500,close
1501,openat
1502,read
1503,fstat
1504,mmap2
1505,mprotect
1506,mmap2
1507,mmap2
1508,close
1509,mmap2
1510,arch_prctl
1511,mprotect
1512,mprotect
1513,mprotect
1514,mprotect
1515,getuid
1516,brk
1517,brk
1518,getpid
1519,rt_sigaction
1520,rt_sigaction
1521,getppid
1522,uname
1523,stat
1524,stat
1525,rt_sigaction
1526,rt_sigaction
1527,rt_sigaction
1528,execve
1529,write
1530,write
1531,write
1532,exit_group
1533,wait4
1534,rt_sigaction
1535,rt_sigaction
1536,rt_sigprocmask
1537,rt_sigaction
1538,rt_sigaction
1539,rt_sigprocmask
1540,pipe2
1541,rt_sigprocmask
1542,clone
1543,close
1544,read
1545,close
1546,rt_sigprocmask
1547,execve
1548,brk
1549,access
1550,openat
1551,openat
1552,stat
1553,openat
1554,stat
1555,openat
1556,stat
1557,openat
1558,stat
1559,openat
1560,stat
1561,openat
1562,stat
1563,openat
1564,stat
1565,openat
1566,read
1567,fstat
1568,mmap2
1569,mmap2
1570,mprotect
1571,mmap2
1572,mmap2
1573,close
1574,openat
1575,read
1576,fstat
1577,mmap2
1578,mprotect
1579,mmap2
1580,mmap2
1581,close
1582,mmap2
1583,arch_prctl
1584,mprotect
1585,mprotect
1586,mprotect
1587,mprotect
1588,getuid
1589,brk
1590,brk
1591,getpid
1592,rt_sigaction
1593,rt_sigaction
1594,getppid
1595,uname
1596,stat
1597,stat
1598,rt_sigaction
1599,rt_sigaction
1600,rt_sigaction
1601,execve
1602,write
1603,write
1604,write
1605,exit_group
1606,wait4
1607,rt_sigaction
1608,rt_sigaction
1609,rt_sigprocmask
1610,rt_sigaction
1611,rt_sigaction
1612,rt_sigprocmask
1613,pipe2
1614,rt_sigprocmask
1615,clone
1616,close
1617,read
1618,close
1619,rt_sigprocmask
1620,execve
1621,brk
1622,access
1623,openat
1624,openat
1625,stat
1626,openat
1627,stat
1628,openat
1629,stat
1630,openat
1631,stat
1632,openat
1633,stat
1634,openat
1635,stat
1636,openat
1637,stat
1638,openat
1639,read
1640,fstat
1641,mmap2
1642,mmap2
1643,mprotect
1644,mmap2
1645,mmap2
1646,close
1647,openat
1648,read
1649,fstat
1650,mmap2
1651,mprotect
1652,mmap2
1653,mmap2
1654,close
1655,mmap2
1656,arch_prctl
1657,mprotect
1658,mprotect
1659,mprotect
1660,mprotect
1661,getuid
1662,brk
1663,brk
1664,getpid
1665,rt_sigaction
1666,rt_sigaction
1667,getppid
1668,uname
1669,stat
1670,stat
1671,rt_sigaction
1672,rt_sigaction
1673,rt_sigaction
1674,execve
1675,write
1676,write
1677,write
1678,exit_group
1679,wait4
1680,rt_sigaction
1681,rt_sigaction
1682,rt_sigprocmask
1683,rt_sigaction
1684,rt_sigaction
1685,rt_sigprocmask
1686,pipe2
1687,rt_sigprocmask
1688,clone
1689,close
1690,read
1691,close
1692,rt_sigprocmask
1693,execve
1694,brk
1695,access
1696,openat
1697,openat
1698,stat
1699,openat
1700,stat
1701,openat
1702,stat
1703,openat
1704,stat
1705,openat
1706,stat
1707,openat
1708,stat
1709,openat
1710,stat
1711,openat
1712,read
1713,fstat
1714,mmap2
1715,mmap2
1716,mprotect
1717,mmap2
1718,mmap2
1719,close
1720,openat
1721,read
1722,fstat
1723,mmap2
1724,mprotect
1725,mmap2
1726,mmap2
1727,close
1728,mmap2
1729,arch_prctl
1730,mprotect
1731,mprotect
1732,mprotect
1733,mprotect
1734,getuid
1735,brk
1736,brk
1737,getpid
1738,rt_sigaction
1739,rt_sigaction
1740,getppid
1741,uname
1742,stat
1743,stat
1744,rt_sigaction
1745,rt_sigaction
1746,rt_sigaction
1747,execve
1748,write
1749,write
1750,write
1751,exit_group
1752,wait4
1753,rt_sigaction
1754,rt_sigaction
1755,rt_sigprocmask
1756,rt_sigaction
1757,rt_sigaction
1758,rt_sigprocmask
1759,pipe2
1760,rt_sigprocmask
1761,clone
1762,close
1763,read
1764,close
1765,rt_sigprocmask
1766,execve
1767,brk
1768,access
1769,openat
1770,openat
1771,stat
1772,openat
1773,stat
1774,openat
1775,stat
1776,openat
1777,stat
1778,openat
1779,stat
1780,openat
1781,stat
1782,openat
1783,stat
1784,openat
1785,read
1786,fstat
1787,mmap2
1788,mmap2
1789,mprotect
1790,mmap2
1791,mmap2
1792,close
1793,openat
1794,read
1795,fstat
1796,mmap2
1797,mprotect
1798,mmap2
1799,mmap2
1800,close
1801,mmap2
1802,arch_prctl
1803,mprotect
1804,mprotect
1805,mprotect
1806,mprotect
1807,getuid
1808,brk
1809,brk
1810,getpid
1811,rt_sigaction
1812,rt_sigaction
1813,getppid
1814,uname
1815,stat
1816,stat
1817,rt_sigaction
1818,rt_sigaction
1819,rt_sigaction
1820,execve
1821,write
1822,write
1823,write
1824,exit_group
1825,wait4
1826,rt_sigaction
1827,rt_sigaction
1828,rt_sigprocmask
1829,rt_sigaction
1830,rt_sigaction
1831,rt_sigprocmask
1832,pipe2
1833,rt_sigprocmask
1834,clone
1835,close
1836,read
1837,close
1838,rt_sigprocmask
1839,execve
1840,brk
1841,access
1842,openat
1843,openat
1844,stat
1845,openat
1846,stat
1847,openat
1848,stat
1849,openat
1850,stat
1851,openat
1852,stat
1853,openat
1854,stat
1855,openat
1856,stat
1857,openat
1858,read
1859,fstat
1860,mmap2
1861,mmap2
1862,mprotect
1863,mmap2
1864,mmap2
1865,close
1866,openat
1867,read
1868,fstat
1869,mmap2
1870,mprotect
1871,mmap2
1872,mmap2
1873,close
1874,mmap2
1875,arch_prctl
1876,mprotect
1877,mprotect
1878,mprotect
1879,mprotect
1880,getuid
1881,brk
1882,brk
1883,getpid
1884,rt_sigaction
1885,rt_sigaction
1886,getppid
1887,uname
1888,stat
1889,stat
1890,rt_sigaction
1891,rt_sigaction
1892,rt_sigaction
1893,execve
1894,write
1895,write
1896,write
1897,exit_group
1898,wait4
1899,rt_sigaction
1900,rt_sigaction
1901,rt_sigprocmask
1902,rt_sigaction
1903,rt_sigaction
1904,rt_sigprocmask
1905,pipe2
1906,rt_sigprocmask
1907,clone
1908,close
1909,read
1910,close
1911,rt_sigprocmask
1912,execve
1913,brk
1914,access
1915,openat
1916,openat
1917,stat
1918,openat
1919,stat
1920,openat
1921,stat
1922,openat
1923,stat
1924,openat
1925,stat
1926,openat
1927,stat
1928,openat
1929,stat
1930,openat
1931,read
1932,fstat
1933,mmap2
1934,mmap2
1935,mprotect
1936,mmap2
1937,mmap2
1938,close
1939,openat
1940,read
1941,fstat
1942,mmap2
1943,mprotect
1944,mmap2
1945,mmap2
1946,close
1947,mmap2
1948,arch_prctl
1949,mprotect
1950,mprotect
1951,mprotect
1952,mprotect
1953,getuid
1954,brk
1955,brk
1956,getpid
1957,rt_sigaction
1958,rt_sigaction
1959,getppid
1960,uname
1961,stat
1962,stat
1963,rt_sigaction
1964,rt_sigaction
1965,rt_sigaction
1966,execve
1967,write
1968,write
1969,write
1970,exit_group
1971,wait4
1972,rt_sigaction
1973,rt_sigaction
1974,rt_sigprocmask
1975,rt_sigaction
1976,rt_sigaction
1977,rt_sigprocmask
1978,pipe2
1979,rt_sigprocmask
1980,clone
1981,close
1982,read
1983,close
1984,rt_sigprocmask
1985,execve
1986,brk
1987,access
1988,openat
1989,openat
1990,stat
1991,openat
1992,stat
1993,openat
1994,stat
1995,openat
1996,stat
1997,openat
1998,stat
1999,openat
2000,stat
2001,openat
2002,stat
2003,openat
2004,read
2005,fstat
2006,mmap2
2007,mmap2
2008,mprotect
2009,mmap2
2010,mmap2
2011,close
2012,openat
2013,read
2014,fstat
2015,mmap2
2016,mprotect
2017,mmap2
2018,mmap2
2019,close
